ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,skipped
2019-11-09 00:57:24+00:00,0,La Increíble Historia del Hombre Que Podía Volar Pero No Sabía Cómo,IZAL,Autoterapia,False
2019-11-09 00:57:26+00:00,1302,Superpoderes,Leiva,Nuclear,False
2019-11-09 00:57:27+00:00,842,Como Si Fueras a Morir Mañana,Leiva,Nuclear,False
2019-11-09 00:57:28+00:00,777,Bill Murray,IZAL,Autoterapia,False
2019-11-09 00:57:29+00:00,0,Princesas,Pereza,Animales,False
2019-11-09 00:57:30+00:00,0,Todo,Pereza,Animales,False
2019-11-09 00:57:31+00:00,1179,Insoportable,El Canto Del Loco,Estados de Animo,False
2019-11-09 00:57:32+00:00,0,No Puedo Vivir Sin Ti,Los Ronaldos,4 Canciones,False
2019-11-09 00:57:33+00:00,0,Pequeña Gran Revolución,IZAL,Copacabana,False
2019-11-09 00:57:36+00:00,1308,Comiendote a Besos,Rozalén,Con Derecho A...,False
2019-11-12 19:11:43+00:00,16440,Lobos,Leiva,Nuclear,False
2019-11-12 19:14:23+00:00,151655,Mother,Charlie Puth,Mother,False
2019-11-12 19:14:27+00:00,3101,A la Sombra de la Sierra,La Raíz,Así en el Cielo Como en la Selva,False
2019-11-12 19:14:31+00:00,4222,Maniobras Suicidas,Leiva,Nuclear,False
2019-11-12 19:14:48+00:00,17177,Lobos,Leiva,Nuclear,False
2019-11-12 19:14:50+00:00,1572,Nos Volveremos a Ver,La Raíz,Entre Poetas y Presos,False
2019-11-12 19:16:04+00:00,67000,RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),False
2019-11-12 19:16:05+00:00,622,Si por mi fuera,Beret,Prisma,False
2019-11-12 19:16:06+00:00,998,RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),False
2019-11-12 19:16:08+00:00,1570,Lloverá y yo veré,La Pegatina,Eureka!,False
2019-11-12 19:16:09+00:00,761,RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),False
2019-11-12 19:16:10+00:00,914,Si por mi fuera,Beret,Prisma,False
2019-11-12 19:16:16+00:00,4566,Feo Fuerte y Formal,Loquillo Y Los Trogloditas,"Feo, Fuerte y Formal",False
2019-11-12 19:16:18+00:00,1644,Nos Volveremos a Ver,La Raíz,Entre Poetas y Presos,False
2019-11-12 19:16:20+00:00,1816,Todas Nuestras Luchas,Itaca Band,La Lengua de los Pájaros,False
2019-11-12 19:16:25+00:00,4507,Y volar (con los Caligaris),La Pegatina,Ahora o nunca,False
2019-11-12 19:16:27+00:00,1978,In the End,Linkin Park,Hybrid Theory,False
2019-11-12 19:16:32+00:00,4095,Entre Poetas y Presos,La Raíz,Entre Poetas y Presos,False
2019-11-12 19:16:33+00:00,1528,Bajo el Mismo Sol,SFDK,Sin Miedo a Vivir,False
2019-11-12 19:16:33+00:00,0,Todo Lo Que Importa,SFDK,Sin Miedo a Vivir,False
2019-11-12 19:16:36+00:00,1417,Lo Intenté,SFDK,Sin Miedo a Vivir,False
2019-11-12 19:16:37+00:00,1653,Dance Monkey,Tones And I,The Kids Are Coming,False
2019-11-12 19:16:44+00:00,6367,QUE PRETENDES,J Balvin,OASIS,False
2019-11-12 19:16:46+00:00,1387,Física o química,Despistaos,Lo que hemos vivido,False
2019-11-12 19:16:47+00:00,980,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,Carte Blanche,False
2019-11-12 19:16:50+00:00,2652,La casa por el tejado,Fito y Fitipaldis,Lo mas lejos a tu lado,False
2019-11-12 19:16:51+00:00,825,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,Carte Blanche,False
2019-11-12 19:16:52+00:00,921,Física o química,Despistaos,Lo que hemos vivido,False
2019-11-12 19:16:53+00:00,791,QUE PRETENDES,J Balvin,OASIS,False
2019-11-12 19:16:55+00:00,1284,Dance Monkey,Tones And I,The Kids Are Coming,False
2019-11-12 19:16:56+00:00,1491,Lo Intenté,SFDK,Sin Miedo a Vivir,False
2019-11-12 19:16:59+00:00,1675,Todo Lo Que Importa,SFDK,Sin Miedo a Vivir,False
2019-11-12 19:17:00+00:00,652,Lo Intenté,SFDK,Sin Miedo a Vivir,False
2019-11-12 19:17:00+00:00,78,Todo Lo Que Importa,SFDK,Sin Miedo a Vivir,False
2019-11-12 19:17:01+00:00,541,Lo Intenté,SFDK,Sin Miedo a Vivir,False
2019-11-12 19:17:03+00:00,1448,Todo Lo Que Importa,SFDK,Sin Miedo a Vivir,False
2019-11-12 19:17:04+00:00,0,Lo Intenté,SFDK,Sin Miedo a Vivir,False
2019-11-12 19:17:04+00:00,561,Dance Monkey,Tones And I,The Kids Are Coming,False
2019-11-12 19:17:05+00:00,595,Lo Intenté,SFDK,Sin Miedo a Vivir,False
2019-11-12 19:17:06+00:00,655,Todo Lo Que Importa,SFDK,Sin Miedo a Vivir,False
2019-11-12 19:17:10+00:00,3561,Bajo el Mismo Sol,SFDK,Sin Miedo a Vivir,False
2019-11-12 19:17:10+00:00,726,Entre Poetas y Presos,La Raíz,Entre Poetas y Presos,False
2019-11-12 19:17:11+00:00,493,In the End,Linkin Park,Hybrid Theory,False
2019-11-12 19:17:12+00:00,616,Y volar (con los Caligaris),La Pegatina,Ahora o nunca,False
2019-11-12 19:17:13+00:00,695,Todas Nuestras Luchas,Itaca Band,La Lengua de los Pájaros,False
2019-11-12 19:17:14+00:00,536,Nos Volveremos a Ver,La Raíz,Entre Poetas y Presos,False
2019-11-12 19:17:15+00:00,756,Si por mi fuera,Beret,Prisma,False
2019-11-12 19:17:15+00:00,672,Feo Fuerte y Formal,Loquillo Y Los Trogloditas,"Feo, Fuerte y Formal",False
2019-11-12 19:17:16+00:00,568,RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),False
2019-11-12 19:17:18+00:00,790,Lloverá y yo veré,La Pegatina,Eureka!,False
2019-11-12 19:17:20+00:00,1552,A la Sombra de la Sierra,La Raíz,Así en el Cielo Como en la Selva,False
2019-11-13 09:58:32+00:00,1120,Por Amar al Arte,La Regadera,Dormir Es de Cobardes,False
2019-11-13 09:59:12+00:00,9271,DOLLAR,Becky G,DOLLAR,False
2019-11-13 09:59:13+00:00,1186,Soltera (Remix),Lunay,Soltera (Remix),False
2019-11-13 09:59:15+00:00,1321,Cool,Jonas Brothers,Cool,False
2019-11-13 10:03:37+00:00,262493,Cara B,SFDK,Redención,False
2019-11-13 10:03:42+00:00,3457,Ride,Twenty One Pilots,Blurryface,False
2019-11-13 10:03:44+00:00,1453,Princesas,Pereza,Animales,False
2019-11-13 10:03:46+00:00,1856,Saharabbey Road,Vetusta Morla,Un Día en el Mundo,False
2019-11-13 10:03:48+00:00,1614,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],False
2019-11-13 10:03:52+00:00,3330,Presiento,Morat,Presiento,False
2019-11-13 10:03:58+00:00,6330,China,Anuel AA,China,False
2019-11-13 10:04:01+00:00,2173,Titanium (feat. Sia),David Guetta,Nothing but the Beat,False
2019-11-13 10:04:03+00:00,2160,Love Me Again - Radio Edit,John Newman,Todo Exitos 2013,False
2019-11-13 10:07:26+00:00,200764,Maniobras Suicidas,Leiva,Nuclear,False
2019-11-13 10:07:29+00:00,723,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,False
2019-11-13 10:07:30+00:00,1388,Como Si Fueras a Morir Mañana,Leiva,Nuclear,False
2019-11-13 10:07:31+00:00,797,Dear Mr. Fantasy,Traffic,Mr. Fantasy,False
2019-11-13 10:07:32+00:00,457,Todo,Pereza,Animales,False
2019-11-13 10:07:33+00:00,140,Contando Lunares (feat. Cruz Cafuné),Don Patricio,La Dura Vida del Joven Rapero,False
2019-11-13 10:07:34+00:00,635,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,Carte Blanche,False
2019-11-13 10:07:35+00:00,0,Speechless (feat. Erika Sirola),Robin Schulz,Speechless (feat. Erika Sirola),False
2019-11-13 10:07:36+00:00,0,Runaway,Sebastian Yatra,Runaway,False
2019-11-13 10:07:37+00:00,0,Counting Stars,OneRepublic,Native,False
2019-11-13 10:07:38+00:00,0,No Puedo Vivir Sin Ti,Los Ronaldos,4 Canciones,False
2019-11-13 10:07:38+00:00,0,I Cry,Flo Rida,Wild Ones,False
2019-11-13 10:07:39+00:00,0,La Lluvia en los Zapatos,Leiva,Monstruos,False
2019-11-13 10:07:40+00:00,0,La Mujer de Verde,IZAL,Magia & Efectos Especiales,False
2019-11-13 10:07:41+00:00,0,Todos los días sale el sol,Bongo Botrako,Todos Los Días Sale El Sol,False
2019-11-13 10:07:42+00:00,0,Terriblemente Cruel,Leiva,Polvora,False
2019-11-13 10:07:43+00:00,11,La Rubia - Remix 2,La Nueva Escuela,La Rubia - Remix 2,False
2019-11-13 10:07:44+00:00,213,La Increíble Historia del Hombre Que Podía Volar Pero No Sabía Cómo,IZAL,Autoterapia,False
2019-11-13 10:07:45+00:00,0,Sincericidio,Leiva,Monstruos,False
2019-11-13 10:07:46+00:00,0,Nuclear,Leiva,Nuclear,False
2019-11-13 10:07:47+00:00,0,Don't Call Me Up,Mabel,Ivy To Roses - Mixtape,False
2019-11-13 10:07:48+00:00,0,Chiquilla,Seguridad Social,Que No Se Extinga La Llama!,False
2019-11-13 10:07:49+00:00,934,Física o química,Despistaos,Lo que hemos vivido,False
2019-11-13 10:07:50+00:00,0,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,False
2019-11-13 10:07:50+00:00,0,Déjala Que Baile (with Alejandro Sanz & Arkano),Melendi,Ahora,False
2019-11-13 10:07:52+00:00,15,Livin' On A Prayer,Bon Jovi,Slippery When Wet,False
2019-11-13 10:07:53+00:00,0,Fly Away,Lenny Kravitz,5,False
2019-11-13 10:07:54+00:00,850,QUE PRETENDES,J Balvin,OASIS,False
2019-11-13 10:07:55+00:00,218,Back In Black,AC/DC,Back In Black,False
2019-11-13 10:11:35+00:00,219750,QUE PRETENDES,J Balvin,OASIS,False
2019-11-13 10:11:36+00:00,881,Back In Black,AC/DC,Back In Black,False
2019-11-13 10:11:37+00:00,616,Callaita,Bad Bunny,Callaita,False
2019-11-13 10:11:38+00:00,334,Take It Easy (feat. U.S. Girls & Ledinsky),BC Unidos,Take It Easy (feat. U.S. Girls & Ledinsky),False
2019-11-13 10:11:39+00:00,40,Breaking Bad,Leiva,Monstruos,False
2019-11-13 10:11:40+00:00,15,En La Cama,Nicky Jam,Haciendo Escante,False
2019-11-13 10:11:41+00:00,773,Todo Lo Que Importa,SFDK,Sin Miedo a Vivir,False
2019-11-13 10:11:42+00:00,895,Si por mi fuera,Beret,Prisma,False
2019-11-13 10:11:43+00:00,0,Lola Bunny,Lola Indigo,Lola Bunny,False
2019-11-13 10:11:44+00:00,0,Ellos,Ceky Viciny,On Fire,False
2019-11-13 10:11:45+00:00,0,Otro Trago - Remix,Sech,Otro Trago,False
2019-11-13 10:11:46+00:00,0,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Lover,False
2019-11-13 10:14:28+00:00,162864,Mother,Charlie Puth,Mother,False
2019-11-13 10:14:30+00:00,958,Insoportable,El Canto Del Loco,Estados de Animo,False
2019-11-13 10:14:31+00:00,625,Pequeña Gran Revolución,IZAL,Copacabana,False
2019-11-13 10:14:32+00:00,918,Lo Intenté,SFDK,Sin Miedo a Vivir,False
2019-11-13 10:14:33+00:00,453,Bill Murray,IZAL,Autoterapia,False
2019-11-13 10:14:34+00:00,760,RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),False
2019-11-13 10:14:36+00:00,1304,Dance Monkey,Tones And I,The Kids Are Coming,False
2019-11-13 10:14:37+00:00,805,Lobos,Leiva,Nuclear,False
2019-11-13 10:15:25+00:00,46811,White Room,Cream,Wheels Of Fire,False
2019-11-13 10:15:26+00:00,0,No Me Conoce - Remix,JHAYCO,Famouz,False
2019-11-13 10:15:27+00:00,650,Born To Be Wild,Steppenwolf,Steppenwolf,False
2019-11-13 10:15:28+00:00,385,Superpoderes,Leiva,Nuclear,False
2019-11-13 10:15:29+00:00,868,Lloverá y yo veré,La Pegatina,Eureka!,False
2019-11-13 10:17:59+00:00,149923,Superpoderes,Leiva,Nuclear,False
2019-11-13 10:18:00+00:00,915,Lloverá y yo veré,La Pegatina,Eureka!,False
2019-11-13 10:18:02+00:00,1231,Fiesta Pagana,Mägo de Oz,Finisterra,False
2019-11-13 10:18:03+00:00,1525,Todas Nuestras Luchas,Itaca Band,La Lengua de los Pájaros,False
2019-11-13 10:18:05+00:00,1403,Y volar (con los Caligaris),La Pegatina,Ahora o nunca,False
2019-11-13 10:18:06+00:00,960,In the End,Linkin Park,Hybrid Theory,False
2019-11-13 10:18:08+00:00,1164,Nos Volveremos a Ver,La Raíz,Entre Poetas y Presos,False
2019-11-13 10:18:09+00:00,1387,Entre Poetas y Presos,La Raíz,Entre Poetas y Presos,False
2019-11-13 10:18:10+00:00,860,La casa por el tejado,Fito y Fitipaldis,Lo mas lejos a tu lado,False
2019-11-13 10:18:11+00:00,803,Bajo el Mismo Sol,SFDK,Sin Miedo a Vivir,False
2019-11-13 10:19:36+00:00,84854,Feo Fuerte y Formal,Loquillo Y Los Trogloditas,"Feo, Fuerte y Formal",False
2019-11-13 10:23:15+00:00,218345,A la Sombra de la Sierra,La Raíz,Así en el Cielo Como en la Selva,False
2019-11-13 10:25:35+00:00,139495,Por Amar al Arte,La Regadera,Dormir Es de Cobardes,False
2019-11-13 10:25:39+00:00,3027,Superpoderes,Leiva,Nuclear,False
2019-11-13 10:25:42+00:00,2968,Es Gratis,Arnau Griso,Revolución Bananera,False
2019-11-13 10:25:43+00:00,910,Lloverá y yo veré,La Pegatina,Eureka!,False
2019-11-13 10:25:44+00:00,691,Enchochado de Ti,Don Patricio,La Dura Vida del Joven Rapero,False
2019-11-13 10:25:45+00:00,346,In the night,Oques Grasses,Fans del sol,False
2019-11-13 10:25:46+00:00,382,Indios y Vaqueros,Sinsinati,Indios y Vaqueros,False
2019-11-13 10:25:47+00:00,177,Qué Bonito Es Querer,Manuel Carrasco,La Cruz Del Mapa,False
2019-11-13 10:25:48+00:00,0,Besos,El Canto Del Loco,Zapatillas,False
2019-11-13 10:25:49+00:00,0,Late,Pol Granch,Late,False
2019-11-13 10:25:50+00:00,1015,Como Si Fueras a Morir Mañana,Leiva,Nuclear,False
2019-11-13 10:25:51+00:00,0,Mari Carmen,La Pegatina,Xapomelön,False
2019-11-13 10:25:52+00:00,73,Para Que el Mundo lo Vea,Arnau Griso,Revolución Bananera,False
2019-11-13 10:25:53+00:00,0,Mujer Bruja,Lola Indigo,Akelarre,False
2019-11-13 18:06:10+00:00,0,Por la boca vive el pez,Fito y Fitipaldis,Por la boca vive el pez,False
2019-11-14 14:07:55+00:00,14800,RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),False
2019-11-14 18:15:02+00:00,3640,A la Sombra de la Sierra,La Raíz,Así en el Cielo Como en la Selva,False
2019-11-14 18:15:54+00:00,52053,RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),False
2019-11-14 18:19:00+00:00,185616,Feo Fuerte y Formal,Loquillo Y Los Trogloditas,"Feo, Fuerte y Formal",False
2019-11-14 19:10:44+00:00,77520,La Mujer de Verde,IZAL,Magia & Efectos Especiales,False
2019-11-15 08:56:07+00:00,216566,Copacabana,IZAL,Copacabana,False
2019-11-15 09:00:43+00:00,275640,Amasijo de huesos,Sidecars,Cuestión de gravedad,False
2019-11-15 09:10:03+00:00,266086,Soltera (Remix),Lunay,Soltera (Remix),False
2019-11-15 09:13:39+00:00,214506,Ride,Twenty One Pilots,Blurryface,False
2019-11-15 09:13:46+00:00,6189,Cool,Jonas Brothers,Cool,False
2019-11-15 09:13:50+00:00,3673,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,Carte Blanche,False
2019-11-15 09:13:52+00:00,1452,Saharabbey Road,Vetusta Morla,Un Día en el Mundo,False
2019-11-15 09:13:53+00:00,790,Counting Stars,OneRepublic,Native,False
2019-11-15 09:13:55+00:00,1111,Presiento,Morat,Presiento,False
2019-11-15 09:13:57+00:00,1600,Speechless (feat. Erika Sirola),Robin Schulz,Speechless (feat. Erika Sirola),False
2019-11-15 09:13:59+00:00,790,La Rubia - Remix 2,La Nueva Escuela,La Rubia - Remix 2,False
2019-11-15 09:14:00+00:00,1038,Todo,Pereza,Animales,False
2019-11-15 09:14:01+00:00,1013,Love Me Again - Radio Edit,John Newman,Todo Exitos 2013,False
2019-11-15 09:14:02+00:00,0,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,False
2019-11-15 09:14:03+00:00,814,Princesas,Pereza,Animales,False
2019-11-15 09:18:25+00:00,262493,Cara B,SFDK,Redención,False
2019-11-15 09:21:16+00:00,168507,QUE PRETENDES,J Balvin,OASIS,False
2019-11-15 09:21:17+00:00,2075,La Increíble Historia del Hombre Que Podía Volar Pero No Sabía Cómo,IZAL,Autoterapia,False
2019-11-15 09:21:19+00:00,656,En La Cama,Nicky Jam,Haciendo Escante,False
2019-11-15 09:21:20+00:00,890,Dear Mr. Fantasy,Traffic,Mr. Fantasy,False
2019-11-15 09:21:21+00:00,993,Bill Murray,IZAL,Autoterapia,False
2019-11-15 09:21:23+00:00,1033,Contando Lunares (feat. Cruz Cafuné),Don Patricio,La Dura Vida del Joven Rapero,False
2019-11-15 09:21:24+00:00,0,Terriblemente Cruel,Leiva,Polvora,False
2019-11-15 09:21:26+00:00,391,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,False
2019-11-15 09:21:27+00:00,1243,Lo Intenté,SFDK,Sin Miedo a Vivir,False
2019-11-15 09:21:29+00:00,0,Otro Trago - Remix,Sech,Otro Trago,False
2019-11-15 09:21:30+00:00,0,Todos los días sale el sol,Bongo Botrako,Todos Los Días Sale El Sol,False
2019-11-15 09:25:35+00:00,221256,Otro Trago - Remix,Sech,Otro Trago,False
2019-11-15 09:25:37+00:00,1228,Todos los días sale el sol,Bongo Botrako,Todos Los Días Sale El Sol,False
2019-11-15 09:28:23+00:00,157040,Dance Monkey,Tones And I,The Kids Are Coming,False
2019-11-16 18:24:33+00:00,1840,La Lluvia en los Zapatos,Leiva,Monstruos,False
2019-11-16 18:27:01+00:00,125851,Maniobras Suicidas,Leiva,Nuclear,False
2019-11-17 00:33:04+00:00,66600,Mother,Charlie Puth,Mother,False
2019-11-17 00:45:42+00:00,63686,La Mujer de Verde,IZAL,Magia & Efectos Especiales,False
2019-11-17 01:39:25+00:00,50080,Maniobras Suicidas,Leiva,Nuclear,False
2019-11-19 09:22:25+00:00,37725,Lucifer,SFDK,Redención,False
2019-11-19 09:22:32+00:00,1981,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],False
2019-11-19 09:22:34+00:00,1638,No Puedo Vivir Sin Ti,Los Ronaldos,4 Canciones,False
2019-11-19 09:26:41+00:00,245040,Titanium (feat. Sia),David Guetta,Nothing but the Beat,False
2019-11-19 09:31:43+00:00,301714,China,Anuel AA,China,False
2019-11-19 09:31:51+00:00,6496,Runaway,Sebastian Yatra,Runaway,False
2019-11-19 09:34:49+00:00,178480,Don't Call Me Up,Mabel,Ivy To Roses - Mixtape,False
2019-11-19 09:38:01+00:00,191853,Física o química,Despistaos,Lo que hemos vivido,False
2019-11-19 09:42:05+00:00,235645,Nuclear,Leiva,Nuclear,False
2019-11-19 09:42:12+00:00,5418,Breaking Bad,Leiva,Monstruos,False
2019-11-19 09:45:53+00:00,221332,Fly Away,Lenny Kravitz,5,False
2019-11-19 09:46:02+00:00,8298,I Cry,Flo Rida,Wild Ones,False
2019-11-19 09:49:22+00:00,193203,Take It Easy (feat. U.S. Girls & Ledinsky),BC Unidos,Take It Easy (feat. U.S. Girls & Ledinsky),False
2019-11-19 09:53:38+00:00,255493,Back In Black,AC/DC,Back In Black,False
2019-11-19 09:55:10+00:00,90233,Si por mi fuera,Beret,Prisma,False
2019-11-19 09:59:12+00:00,242187,White Room,Cream,Wheels Of Fire,False
2019-11-19 09:59:14+00:00,1670,Born To Be Wild,Steppenwolf,Steppenwolf,False
2019-11-19 09:59:16+00:00,1854,Y volar (con los Caligaris),La Pegatina,Ahora o nunca,False
2019-11-19 09:59:18+00:00,1214,Bajo el Mismo Sol,SFDK,Sin Miedo a Vivir,False
2019-11-19 09:59:19+00:00,1011,Pequeña Gran Revolución,IZAL,Copacabana,False
2019-11-19 09:59:20+00:00,1041,Insoportable,El Canto Del Loco,Estados de Animo,False
2019-11-19 09:59:22+00:00,0,Sincericidio,Leiva,Monstruos,False
2019-11-19 09:59:23+00:00,0,No Me Conoce - Remix,JHAYCO,Famouz,False
2019-11-19 09:59:25+00:00,1945,Todas Nuestras Luchas,Itaca Band,La Lengua de los Pájaros,False
2019-11-19 09:59:27+00:00,0,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Lover,False
2019-11-19 09:59:28+00:00,0,Lobos,Leiva,Nuclear,False
2019-11-19 09:59:29+00:00,471,Nos Volveremos a Ver,La Raíz,Entre Poetas y Presos,False
2019-11-19 09:59:31+00:00,1100,Como Si Fueras a Morir Mañana,Leiva,Nuclear,False
2019-11-19 09:59:32+00:00,1207,Fiesta Pagana,Mägo de Oz,Finisterra,False
2019-11-19 09:59:34+00:00,1200,Callaita,Bad Bunny,Callaita,False
2019-11-19 09:59:35+00:00,1154,Entre Poetas y Presos,La Raíz,Entre Poetas y Presos,False
2019-11-19 10:02:43+00:00,184800,Feo Fuerte y Formal,Loquillo Y Los Trogloditas,"Feo, Fuerte y Formal",False
2019-11-19 10:02:45+00:00,1451,DOLLAR,Becky G,DOLLAR,False
2019-11-19 10:02:47+00:00,1632,Todo Lo Que Importa,SFDK,Sin Miedo a Vivir,False
2019-11-19 10:02:48+00:00,310,Chiquilla,Seguridad Social,Que No Se Extinga La Llama!,False
2019-11-19 10:06:23+00:00,214506,Ride,Twenty One Pilots,Blurryface,False
2019-11-19 10:11:06+00:00,195313,Déjala Que Baile (with Alejandro Sanz & Arkano),Melendi,Ahora,False
2019-11-19 10:11:08+00:00,1512,Saharabbey Road,Vetusta Morla,Un Día en el Mundo,False
2019-11-19 10:11:10+00:00,1700,La casa por el tejado,Fito y Fitipaldis,Lo mas lejos a tu lado,False
2019-11-19 10:11:11+00:00,555,Lola Bunny,Lola Indigo,Lola Bunny,False
2019-11-19 10:11:12+00:00,687,Ellos,Ceky Viciny,On Fire,False
2019-11-19 10:11:14+00:00,0,Livin' On A Prayer,Bon Jovi,Slippery When Wet,False
2019-11-19 10:11:15+00:00,1212,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,Carte Blanche,False
2019-11-19 10:11:17+00:00,1223,In the End,Linkin Park,Hybrid Theory,False
2019-11-19 10:11:18+00:00,1024,La Increíble Historia del Hombre Que Podía Volar Pero No Sabía Cómo,IZAL,Autoterapia,False
2019-11-19 10:11:19+00:00,0,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,False
2019-11-19 10:15:00+00:00,221714,RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),False
2019-11-19 10:17:58+00:00,177453,Lloverá y yo veré,La Pegatina,Eureka!,False
2019-11-19 10:21:39+00:00,220493,Por Amar al Arte,La Regadera,Dormir Es de Cobardes,False
2019-11-19 10:24:39+00:00,179117,Superpoderes,Leiva,Nuclear,False
2019-11-19 10:28:57+00:00,257266,Counting Stars,OneRepublic,Native,False
2019-11-19 10:32:39+00:00,222346,QUE PRETENDES,J Balvin,OASIS,False
2019-11-19 10:32:48+00:00,7409,Soltera (Remix),Lunay,Soltera (Remix),False
2019-11-19 10:32:50+00:00,1095,Contando Lunares (feat. Cruz Cafuné),Don Patricio,La Dura Vida del Joven Rapero,False
2019-11-19 10:36:50+00:00,240866,A la Sombra de la Sierra,La Raíz,Así en el Cielo Como en la Selva,False
2019-11-19 10:40:26+00:00,215500,Lucifer,SFDK,Redención,False
2019-11-19 11:22:47+00:00,361073,Amasijo de huesos,Sidecars,Cuestión de gravedad,False
2019-11-19 11:23:37+00:00,24860,La Lluvia en los Zapatos,Leiva,Monstruos,False
2019-11-19 11:23:38+00:00,547,Todo,Pereza,Animales,False
2019-11-19 11:32:46+00:00,287773,Otro Trago - Remix,Sech,Otro Trago,False
2019-11-19 11:36:16+00:00,209438,Dance Monkey,Tones And I,The Kids Are Coming,False
